3455	2112	4978	120	6882	1621	932	5889	5159	1950	4776	1678	468	5518	7064	3322	2828	3190	4899	1005	3410	3892	2840	3538	7261	178	2380	6361	2256	5500	3749	5301	4036	5969	2244	3111	5573	2581	943	4133	1301	3449	5067	4279	1836	5735	3014	2281	4766	331	3364	4660	2296	3834	3568	6108	682	2115	120	4833	164	449	4271	2310	4733	327	3123	1682	1676	5324	1680	3658	3423	3280	5903	120	586	6487	4439	6918	6021	728	7253	6538	7254	398	6731	3500	1361	3647	6618	827	2607	120	3055	5309	1026	4730	2892	5153	3159	4735	1613	381	4037	7093	1042	2559	2709	2474	6265	4847	5247	575	7195	2325	4253	6097	5235	6416	5529
4809	587	3289	3051	1569	6964	5177	1014	2278	1683	508	5269	5290	5287	5427	1310	4673	1745	4307	6999	3294	6503	120	167	178	7261	3660	2961	1622	6316	633	570	6728	1913	3132	4721	4276	5731	3164	619	5161	1316	3136	4009	6299	5304	5027	4898	4645	3555	640	3393	6482	4217	6859	2179	7118	1881	3332	5761	4621	2768	4138	4374	1961	4603	2766	2322	1396	1638	5628	5022	739	2937	2803	724	2838	1684	2653	4062	5183	964	3480	1974	2350	1978	5683	5300	1104	4594	142	156	4067	7003	6117	6041	1018	6921	6845	2580	3324	3711	539	6034	5083	3160	4889	6246	6138	3399	1673	7071	389	782	433	5450	4552	6461	2425	7044	2667
4575	5728	3868	6608	6617	4424	4945	6974	3508	120	5854	3246	3747	2392	5754	6830	2782	3095	3023	6094	5091	3764	1714	7256	2380	3660	7261	4324	2548	780	5252	5245	6371	2275	4168	5167	5095	1096	1903	5316	2924	1966	120	4782	4987	2933	5755	4338	6667	4632	4712	326	1342	1461	1488	3818	3513	3912	2630	492	2706	125	6624	5447	5123	2736	3665	2819	131	3456	1830	3126	3755	443	2869	4365	3030	6289	3997	5121	4187	145	1649	1220	5524	6920	4005	1269	1835	3338	3237	2757	6069	5725	120	4537	6524	2730	4883	1849	2502	5305	4231	3623	5077	1702	3759	3865	6245	2384	4305	7074	5538	3248	6923	499	470	5266	6653	6822	424
6581	3369	2307	4982	362	3663	4805	5037	4626	4246	834	983	6465	4121	1431	4713	2086	6631	3742	6727	5612	4768	4901	5241	6361	2961	4324	7261	4079	5627	120	5273	5204	852	5449	3814	3000	2161	1151	4600	3454	5848	1204	1452	5579	3443	2965	5614	1625	4763	6247	1068	3619	4379	421	6306	2571	5757	1492	6847	3800	1156	415	6550	6721	5147	6379	298	830	823	5752	1744	120	5155	4199	1842	1245	2395	6151	4676	2450	5134	6423	6203	2714	558	727	4617	7153	3509	1267	490	1193	3760	196	261	3923	1976	5604	4378	3890	2573	6959	3161	4381	7248	2062	5792	3183	4143	7130	6634	2477	4639	5987	5197	120	3058	5377	6848	3053
927	458	3073	6678	2641	3064	5827	202	146	6076	2438	3725	120	6525	4769	6019	2681	120	2651	758	2426	2792	120	6490	2256	1622	2548	4079	7261	383	4288	5118	6234	1253	1969	3714	3273	4351	2878	6801	244	4711	6294	3179	5042	3318	3609	1604	6229	4430	3359	4118	3226	3353	3230	1826	3529	3930	5342	1597	2728	745	2291	2731	4228	995	6862	7189	319	3544	6065	715	3120	2216	4554	6629	5661	4528	6781	6952	5256	7199	6198	5281	888	1064	6046	6494	6214	6670	193	2818	7147	4658	2358	5824	3638	6412	6669	5260	1319	4723	5494	2084	4904	249	2989	1071	3097	222	5084	120	5915	5477	5148	1142	2083	1039	3002	568	701
3481	5211	7054	6736	1352	2149	4260	2479	5054	2621	452	1831	158	5574	6672	1299	1813	1192	4416	4802	4908	4886	3490	4075	5500	6316	780	5627	383	7261	4538	481	3596	2929	1331	3894	2333	3236	3151	4996	330	721	1313	564	1535	3553	4420	2739	141	6649	6866	5994	6085	4503	4092	1809	1197	3966	5687	120	4157	2733	5872	4248	6231	3488	2407	295	3193	6460	4753	1454	1526	1484	2807	6739	4496	4795	5986	1958	3283	4303	262	4866	133	3157	1557	2992	5336	120	5401	2569	5996	1561	6137	6499	6004	3579	1177	3109	2927	2006	149	5482	3655	4039	2506	1437	487	4144	2602	3268	2270	4752	4239	2786	2382	1208	6204	3197	6217
6470	217	562	1420	6676	1358	6441	1453	2021	1873	1364	3716	5018	4235	6785	2072	5059	2019	6879	3631	685	7126	3266	5382	3749	633	5252	120	4288	4538	7261	3232	3370	6962	6554	4171	969	2680	1868	2318	3221	4609	6483	4696	2218	4051	1611	120	2508	7220	3042	4289	1456	4863	1256	4339	2159	4651	2854	4234	3588	796	6349	3926	3543	7193	2232	5409	6064	1984	4030	4027	278	3724	4540	6150	5863	6113	1209	2852	6540	805	5767	3584	5732	2990	7237	2173	1545	3594	1450	6941	4710	3768	6365	4724	857	6696	3414	5944	340	2330	4762	4342	5743	6951	4078	1824	3418	3185	5136	2077	3967	5227	1528	1700	6565	6170	3880	344	726
6829	1387	120	6890	429	3135	7027	4657	5776	4625	427	2531	4814	3043	911	386	5530	5188	785	2978	2190	7145	2576	6121	5301	570	5245	5273	5118	481	3232	7261	4522	5317	1103	5922	316	5901	143	2048	435	4748	171	2813	674	6620	5249	7244	2579	2070	6353	3721	3465	306	4663	2065	5107	7179	1514	6954	3978	6576	5831	1909	6537	4783	3413	629	3597	6551	5999	138	1215	2487	3769	5220	4137	3419	1853	1428	5653	4097	4597	6913	1743	5625	4441	3987	6484	2528	3558	3408	2455	5395	5886	5351	5484	2141	666	5112	5291	1465	1779	1471	659	4570	3850	5643	6704	3627	5319	2025	3871	2701	7075	2844	1876	4450	1864	6770	120
1760	7009	5453	2526	5801	3478	2893	2462	5243	451	3229	6911	1380	6176	5814	2879	1623	1216	6636	1339	4807	4064	1894	2369	4036	6728	6371	5204	6234	3596	3370	4522	7261	5050	5559	5414	4881	4254	6674	3314	6399	204	6547	5587	2178	4912	2575	3198	837	4240	139	5949	5699	272	5706	5870	1081	2963	3460	4944	6695	860	6038	3675	322	4369	5611	1643	1356	2311	2130	3823	1661	1732	2142	2023	5195	1054	6223	3679	4897	2900	442	2902	4243	3063	4878	816	4813	2104	2727	2223	6075	3238	5388	6109	985	6050	2809	735	2713	5429	5394	781	1852	4104	6222	3163	120	4021	7168	6106	6858	6864	6970	4656	4448	3165	5907	3387	4076
318	704	7051	2675	2272	6753	1131	1440	4090	3944	1725	2095	4508	2301	2822	6188	3524	4179	1525	6426	2523	313	3661	4094	5969	1913	2275	852	1253	2929	6962	5317	5050	7261	1510	3421	1029	1413	2505	2751	7183	4474	3249	4593	6066	2107	1481	3684	3482	3959	4041	5916	4494	5843	5347	385	2904	1640	3771	2422	5365	1956	5684	312	1629	2534	1733	1223	2745	3983	1050	951	3651	6047	6642	3672	120	1021	166	1765	120	5248	5432	6060	4470	6374	6502	5935	6263	6200	1056	6300	1762	6189	4738	6444	6080	284	4357	3577	5458	6528	1147	6665	1581	3682	6680	6227	3757	1988	5433	4449	1091	3256	3137	281	1609	6285	1127	3119	5868
4968	4826	3029	6149	7052	5175	1522	1225	3475	6815	4098	5311	3719	1505	2851	2516	3939	6026	2588	3602	3267	1572	3702	4473	2244	3132	4168	5449	1969	1331	6554	1103	5559	1510	7261	4151	3918	5033	1370	2789	6183	2038	1075	5864	2123	3220	581	1720	2010	3431	6411	471	6072	555	3873	3215	634	4962	6104	1279	2605	3836	7241	5785	2685	4044	3176	1161	6408	1359	3347	3282	2300	5475	1729	6660	2811	596	4363	5811	4082	6139	1436	6020	6716	6133	6351	3664	7162	6637	120	4010	1508	3319	394	3897	4428	2227	4717	3786	5098	1289	5576	5844	2436	750	1237	3710	513	399	5956	5515	511	305	3082	3200	2949	2915	5525	996	2263
484	341	1517	2582	6546	5712	4865	6957	1174	2982	624	4922	3489	6240	3054	1286	2772	6900	3098	1412	2063	371	6560	795	3111	4721	5167	3814	3714	3894	4171	5922	5414	3421	4151	7261	2044	5671	2906	1129	1382	5081	3949	5685	3883	1062	6677	4219	3052	120	5452	6172	707	5008	7058	1155	5292	4175	1070	352	2032	4487	5233	4396	5875	2969	1997	6886	5406	5164	4139	1550	4850	1406	6786	6917	2368	393	6216	3276	3177	2052	120	1562	1559	7042	7110	7119	6397	2136	5694	681	506	5616	5398	1498	2484	5209	2666	2557	6633	4574	5849	3598	1915	2529	3471	1169	4517	6340	5799	6641	4980	3108	3952	4370	4819	3654	6314	1258	1982
2857	2925	1000	359	1390	3129	3424	120	6615	5099	3149	264	7214	3551	4340	5294	6899	4994	3352	2421	5046	4042	2206	2558	5573	4276	5095	3000	3273	2333	969	316	4881	1029	3918	2044	7261	7086	1737	5719	807	1927	789	3957	3744	2958	2260	396	1499	4742	4008	6030	2420	6491	3830	4074	1636	5919	6105	4586	2814	4302	7133	4400	1159	2262	1354	337	2204	6976	3838	1878	6757	3640	6327	2841	3653	6481	2612	1867	7099	5303	4506	2935	1035	5791	2196	1045	1315	5137	1302	6091	5019	4182	1136	6337	5547	3989	3355	7125	1874	4547	2214	5510	6627	3518	5425	6800	120	6849	3713	2245	5981	6656	675	970	6588	5223	4976	3156	267
5271	1719	2286	6305	5562	779	464	4225	120	5677	6181	1040	2210	6505	2288	2195	4472	6077	1276	6488	2650	3436	5212	1429	2581	5731	1096	2161	4351	3236	2680	5901	4254	1413	5033	5671	7086	7261	4022	2280	120	4337	6146	1163	2167	7097	6688	2076	3554	4427	6806	5852	3751	5154	5777	4949	6210	2054	1221	3346	4330	2094	2135	894	3260	3566	4368	5327	4191	170	4296	6566	4546	3363	5124	5865	1531	2241	1282	4856	7113	7076	497	770	584	6191	2856	2446	7016	1502	7243	5426	2103	4047	2234	2584	2625	5169	6717	120	4757	3909	5264	1641	2060	1053	5275	554	4729	3533	1183	3727	783	5813	4425	6205	1568	1300	3986	4915	4829
2519	622	5283	2475	6081	1538	188	6443	3683	3519	4525	350	6852	2184	6509	5056	226	2855	3386	6260	5899	5980	6887	1196	943	3164	1903	1151	2878	3151	1868	143	6674	2505	1370	2906	1737	4022	7261	2726	6686	4649	2170	3980	2945	3901	5598	6754	6344	6924	2715	6906	607	7035	4327	1886	4229	3784	6612	3453	2816	5116	4287	4914	3342	5738	6778	1647	3426	5572	4692	1925	294	2643	338	1144	4700	4520	3463	213	1949	2908	3016	245	2388	6182	3796	3667	3877	4891	3606	3639	2547	447	2953	1775	4109	6367	2240	6233	120	5389	1010	6599	7091	3797	3646	3379	3534	7060	2540	4189	6179	6910	5885	4749	5654	120	1172	5527	5954
3389	4245	120	2239	3180	4868	7218	6818	680	6310	1371	1979	6009	1750	4485	2268	2509	3114	1007	909	6144	2897	2683	2774	4133	619	5316	4600	6801	4996	2318	2048	3314	2751	2789	1129	5719	2280	2726	7261	2022	2776	3812	6794	2271	2390	3477	2688	4048	2594	1595	157	1012	3211	2293	6557	3827	4972	6390	6427	4442	4550	6759	6711	751	6927	3737	4255	4275	7129	2589	5930	4601	5618	6919	2405	925	1754	120	4452	1637	5974	822	4001	4373	1084	120	5583	5182	6067	7161	6409	2570	2898	2217	5439	2386	1077	4346	1243	661	2889	329	1241	2489	1515	5045	6891	3406	6495	5315	5187	423	5812	5043	3186	5326	1529	3432	3345	3940
