976	1165	1185	763	372	562	400	190	531	599	979	551	352	67	1234	1100	837	404	1276	306	1059	1269	1237	1007	206	949	376	1132	220	819	905	395	597	53	786	50	507	843	1102	1039	713	123	447	289	419	251	618	525	212	1022	1000
479	336	1178	360	1115	1210	408	642	983	191	294	283	918	147	491	114	467	1064	306	1276	231	1016	922	838	50	338	92	1027	1012	596	350	1010	994	947	1044	880	1067	926	387	1036	1206	963	129	112	263	874	225	725	1264	560	630
403	78	316	157	967	1032	1236	116	855	226	174	50	641	656	228	996	999	1257	1059	231	1276	1079	152	297	1232	173	168	553	958	421	1028	724	1078	906	159	141	195	91	510	414	835	135	546	313	846	148	362	106	564	380	1242
1084	113	801	1120	71	1040	622	418	291	608	340	781	469	723	527	396	1091	1160	1269	1016	1079	1276	882	533	64	345	892	839	69	111	50	50	390	745	50	1163	1241	1154	1083	488	474	865	739	634	221	432	897	85	661	392	444
793	578	120	580	422	272	617	1042	405	1221	169	968	416	93	271	1124	974	609	1237	922	152	882	1276	561	74	658	457	1108	299	701	861	877	529	1263	624	442	262	256	280	249	448	775	50	853	292	808	659	518	125	626	1019
468	77	548	59	1145	900	815	384	1199	1272	1208	1082	57	686	412	569	526	1009	1007	838	297	533	561	1276	423	1144	329	358	284	281	895	653	327	308	810	579	768	50	136	964	524	847	368	50	1247	776	852	710	770	1121	689
696	722	980	603	424	305	1013	1174	167	50	523	183	1225	81	884	903	503	487	206	50	1232	64	74	423	1276	318	1238	923	337	259	959	88	115	718	849	1130	704	192	189	50	650	478	1063	767	1052	1106	1179	454	150	565	451
836	662	452	802	1127	50	353	568	149	1250	889	425	576	611	244	943	460	1143	949	338	173	345	658	1144	318	1276	383	245	210	325	145	1182	644	1203	1217	883	698	854	401	293	913	185	588	80	1003	379	600	825	269	270	740
87	1110	516	747	1024	218	613	154	1184	586	643	858	320	1226	559	719	780	378	376	92	168	892	457	329	1238	383	1276	982	50	406	82	831	446	1201	1071	758	156	341	1033	1180	601	873	124	541	1133	315	346	89	519	545	729
184	615	663	1214	1216	547	1043	438	62	848	1268	480	975	1167	1249	728	50	1205	1132	1027	553	839	1108	358	923	245	982	1276	783	456	402	246	399	832	50	274	233	761	816	1046	944	867	255	769	668	794	1096	681	458	988	1058
296	144	205	243	707	232	820	1103	436	655	1113	894	142	693	1175	50	1166	239	220	1012	958	69	299	284	337	210	50	783	1276	809	407	554	1202	1152	1155	214	377	172	211	364	814	1177	161	473	826	1021	1128	612	310	312	84
606	543	229	1266	1156	1265	50	343	50	1002	534	485	862	1213	945	1196	427	610	819	596	421	111	701	281	259	325	406	456	809	1276	160	670	957	759	910	1087	324	1251	397	657	711	490	373	273	753	50	1051	675	1228	130	449
1262	514	702	990	830	669	961	465	635	673	666	941	1029	50	829	50	117	1065	905	350	1028	50	861	895	959	145	82	402	407	160	1276	1171	98	721	1085	429	1038	1125	625	956	1215	126	772	1224	103	290	1017	1229	1270	459	764
370	1030	286	1076	54	937	631	682	736	213	989	870	50	734	981	811	672	164	395	1010	724	50	877	653	88	1182	831	246	554	670	1171	1276	1187	391	1118	97	51	1192	1074	394	1073	1252	930	1109	741	515	1235	1164	636	268	1255
965	1170	1244	166	1141	1107	951	986	58	463	821	1258	339	393	333	766	266	875	597	994	1078	390	529	327	115	644	446	399	1202	957	98	1187	1276	1137	616	50	993	952	1159	660	1119	475	856	629	178	671	481	607	453	544	795
869	1008	344	76	435	540	235	179	731	471	784	215	997	712	131	962	330	50	53	947	906	745	1263	308	718	1203	1201	832	1152	759	721	391	1137	1276	70	638	138	1230	591	65	935	823	1197	176	938	557	50	319	909	708	1245
1227	857	455	614	1011	743	1006	50	398	921	888	1123	1275	1186	50	789	971	197	786	1044	159	50	624	810	849	1217	1071	50	1155	910	1085	1118	616	70	1276	1094	182	237	470	247	623	349	706	773	50	549	298	960	1015	250	1057
417	441	1254	431	574	746	1099	818	1026	105	496	95	592	787	649	409	691	885	50	880	141	1163	442	579	1130	883	758	274	214	1087	429	97	50	638	1094	1276	812	1148	920	556	602	50	536	158	132	589	304	977	413	1158	1150
1086	593	450	677	127	50	1066	828	1157	1048	171	879	420	648	1191	464	709	134	507	1067	195	1241	262	768	704	698	156	233	377	324	1038	51	993	138	182	812	1276	834	679	1188	552	498	715	619	621	697	484	177	827	912	500
50	931	692	155	924	779	50	987	572	462	285	925	1126	411	1061	198	530	386	843	926	91	1154	256	50	192	854	341	761	172	1251	1125	1192	952	1230	237	1148	834	1276	590	506	94	356	842	633	927	904	881	1090	934	428	1181
1025	567	1047	1194	813	499	674	426	771	367	1117	1095	476	756	385	844	1273	700	1102	387	510	1083	280	136	189	401	1033	816	211	397	625	1074	1159	591	470	920	679	590	1276	509	1223	695	1089	107	620	128	744	430	433	369	50
322	347	102	1260	50	276	461	216	727	1162	762	1101	563	720	899	1005	96	907	1039	1036	414	488	249	964	50	293	1180	1046	364	657	956	394	660	65	247	556	1188	506	509	1276	1248	50	732	326	598	288	1253	303	445	1111	1193
366	1149	1001	50	311	492	279	335	1239	104	685	851	864	954	193	1020	901	222	713	1206	835	474	448	524	650	913	601	944	814	711	1215	1073	1119	935	623	602	552	94	1223	1248	1276	440	86	970	933	301	605	972	1243	583	521
1060	651	483	133	287	52	887	797	1049	497	760	955	56	749	50	1023	890	60	123	963	135	865	775	847	478	185	873	867	1177	490	126	1252	475	823	349	50	498	356	695	50	440	1276	119	538	859	804	359	911	796	50	1240
201	755	754	532	878	871	1031	50	735	687	175	188	389	714	807	1081	439	307	447	129	546	739	50	368	1063	588	124	255	161	373	772	930	856	1197	706	536	715	842	1089	732	86	119	1276	806	186	528	314	50	1045	241	199
995	928	208	50	566	778	1093	137	1088	55	1097	946	1274	1204	50	730	354	1035	289	112	313	634	853	50	767	80	541	769	473	273	1224	1109	629	176	773	158	619	633	107	326	970	538	806	1276	66	323	683	486	196	646	587
788	1183	207	238	1062	1129	309	637	162	664	1161	194	1104	573	595	415	209	50	419	263	846	221	292	1247	1052	1003	1133	668	826	753	103	741	178	938	50	132	621	927	620	598	933	859	186	66	1276	504	1271	1218	258	200	275
355	665	676	803	652	582	248	494	733	539	118	300	940	628	264	984	83	678	251	874	148	432	808	776	1106	379	315	794	1021	50	290	515	671	557	549	589	697	904	128	288	301	804	528	323	504	1276	1233	929	585	357	1231
1172	466	863	991	61	1146	75	790	667	537	1135	953	798	1114	916	822	782	1138	618	225	362	897	659	852	1179	600	346	1096	1128	1051	1017	1235	481	50	298	304	484	881	744	1253	605	359	314	683	1271	1233	1276	726	570	493	542
282	252	950	1222	234	845	278	640	1075	757	896	477	260	482	90	936	202	342	525	725	106	85	518	710	454	825	89	681	612	675	1229	1164	607	319	960	977	177	1090	430	303	972	911	50	486	1218	929	726	1276	690	434	254
1259	265	50	50	1105	68	110	100	1112	388	317	694	512	375	969	203	1211	1034	212	1264	564	661	125	770	150	269	519	458	310	1228	1270	636	453	909	1015	413	827	934	433	445	1243	796	1045	196	258	585	570	690	1276	1131	334
1136	508	513	382	109	501	742	647	443	751	738	942	645	1122	699	1134	581	140	1022	560	380	392	626	1121	565	270	545	988	312	130	459	268	544	708	250	1158	912	428	369	1111	583	50	241	646	200	357	493	434	1131	1276	680
716	1069	517	1054	785	1041	799	978	840	108	705	919	101	50	1070	550	73	365	1000	630	1242	444	1019	689	451	740	729	1058	84	449	764	1255	795	1245	1057	1150	500	1181	50	1193	521	1240	199	587	275	1231	542	254	334	680	1276
