182	619	534	502	303	229	180	715	512	782	93	796	511	679	755	167	220	228	66	488	821	77	775	316	431	126	658	636	91	68	375	786	600	667	225	526	712	400	580	304	40
653	551	241	244	789	783	99	388	363	332	192	386	48	808	121	452	293	517	481	545	77	821	322	633	352	645	515	406	815	76	582	757	72	763	641	277	40	513	711	40	40
250	40	450	605	242	274	166	146	127	311	701	643	374	655	433	694	479	318	230	766	775	322	821	441	240	598	256	54	606	764	630	203	55	573	97	253	571	518	324	103	340
771	313	306	364	302	355	289	565	40	820	446	147	702	96	453	314	671	264	273	528	316	633	441	821	399	681	295	652	40	371	193	131	269	599	707	149	428	272	618	331	672
690	417	730	106	540	758	684	800	404	675	704	84	206	750	133	379	493	741	520	754	431	352	240	399	821	40	268	438	748	659	63	725	218	52	743	338	608	695	523	183	40
421	414	437	801	98	112	401	550	422	427	477	275	231	749	134	173	210	557	794	157	126	645	598	681	40	821	172	539	420	90	670	389	732	86	723	777	325	174	75	158	577
531	499	44	434	467	752	615	408	426	40	651	554	485	570	248	162	504	281	40	760	658	515	256	295	268	172	821	509	538	40	384	60	398	46	471	482	45	501	736	341	496
128	129	81	339	809	721	587	525	199	680	753	185	266	586	432	200	62	507	805	270	636	406	54	652	438	539	509	821	294	312	366	114	392	661	677	370	813	558	380	40	61
543	333	436	787	89	196	625	584	189	53	283	778	403	40	40	188	43	660	345	635	91	815	606	40	748	420	538	294	821	47	637	802	132	576	696	135	459	381	779	156	161
350	116	773	537	810	164	40	252	411	747	402	49	492	387	449	706	409	177	731	67	68	76	764	371	659	90	40	312	47	821	383	40	442	495	125	818	644	239	604	793	819
524	104	440	682	154	797	317	297	627	390	465	529	638	100	57	665	668	739	395	40	375	582	630	193	63	670	384	366	637	383	821	562	376	170	59	215	369	286	639	553	470
393	176	163	267	113	261	563	186	40	698	737	445	642	622	790	87	544	683	299	344	786	757	203	131	725	389	60	114	802	40	562	821	71	276	781	40	301	291	354	662	631
568	326	628	458	394	769	78	144	298	792	40	136	444	714	359	329	40	663	548	123	600	72	55	269	218	732	398	392	132	442	376	71	821	288	148	151	629	646	216	410	245
40	327	351	234	40	321	40	391	224	461	320	678	816	770	368	724	282	516	271	768	667	763	573	599	52	86	46	661	576	495	170	276	288	821	632	597	208	40	425	307	521
152	40	315	454	519	547	300	722	569	688	334	142	590	474	40	296	494	382	527	620	225	641	97	707	743	723	471	677	696	125	59	781	148	632	821	457	223	204	40	140	561
171	191	579	102	560	335	82	257	187	412	202	649	117	323	64	451	418	108	490	656	526	277	253	149	338	777	482	370	135	818	215	40	151	597	457	821	105	588	396	207	143
552	120	118	41	348	593	238	508	626	377	607	137	353	686	246	361	498	727	83	473	712	40	571	428	608	325	45	813	459	644	369	301	629	208	223	105	821	347	439	88	259
806	141	536	522	709	591	718	475	372	575	691	674	811	767	255	130	94	279	483	804	400	513	518	272	695	174	501	558	381	239	286	291	646	40	204	588	347	821	405	168	145
795	227	70	535	699	613	572	251	729	424	669	262	79	319	469	464	478	292	803	541	580	711	324	618	523	75	736	380	779	604	639	354	216	425	40	396	439	405	821	596	429
700	367	40	555	110	40	693	462	74	212	742	80	624	109	243	664	310	798	617	358	304	40	103	331	183	158	341	40	156	793	553	662	410	307	140	207	88	168	596	821	489
328	460	687	751	378	342	190	407	447	610	357	290	95	284	153	337	69	634	689	197	40	40	340	672	40	577	496	61	161	819	470	631	245	521	561	143	259	145	429	489	821
