473	701	177	706	645	324	229	265	708	641	270	40	329	821	338	578	683	165	345	661	808	769	504	564	226	238	772	478	327	144	615	189	67	55	283	652	381	182	618	180	796
489	678	509	300	332	320	103	625	223	252	305	93	741	338	821	574	601	557	711	535	713	522	154	536	326	604	424	668	736	40	405	40	152	62	318	151	40	412	651	491	807
811	136	376	607	476	307	78	750	566	773	776	298	684	578	574	821	341	401	728	236	40	40	343	353	433	431	40	718	344	496	626	754	677	259	272	812	63	191	518	434	40
480	207	452	523	403	530	377	464	145	619	101	47	201	683	601	341	821	732	222	40	383	408	526	60	666	442	249	767	514	57	386	74	441	82	105	768	65	681	716	726	81
508	454	445	568	256	519	109	45	709	244	400	801	192	165	557	401	732	821	588	592	451	397	42	40	629	634	743	784	458	654	85	267	48	730	723	138	525	679	486	110	712
572	492	766	133	561	289	497	660	552	303	179	243	306	345	711	728	222	588	821	274	285	756	40	367	296	680	204	567	379	599	135	378	805	368	702	439	262	521	40	404	115
745	498	118	358	335	421	419	319	639	633	295	255	471	661	535	236	40	592	274	821	560	512	638	216	737	606	351	336	40	432	127	648	460	209	219	304	814	263	365	612	436
630	455	739	260	292	190	501	410	516	477	450	77	150	808	713	40	383	451	285	560	821	258	791	124	53	798	474	752	384	738	128	755	288	54	576	94	73	453	240	490	690
174	312	527	90	215	359	325	463	153	426	806	331	623	769	522	40	408	397	756	512	258	821	334	218	524	534	116	311	620	475	627	621	495	349	228	587	87	355	714	395	577
725	40	565	309	220	210	571	688	40	213	146	705	40	504	154	343	526	42	40	638	791	334	821	602	370	393	310	531	187	416	248	141	161	172	804	632	547	59	757	481	366
494	56	208	437	352	658	175	570	675	113	692	322	61	564	536	353	60	40	367	216	124	218	602	821	95	740	195	40	330	513	687	581	573	129	347	443	251	758	515	114	647
156	542	635	385	224	554	184	503	774	130	815	800	541	226	326	433	666	629	296	737	53	524	370	95	821	239	227	107	551	605	674	371	75	271	563	232	170	511	40	669	254
40	382	583	40	580	181	662	717	506	780	43	746	653	238	604	431	442	634	680	606	798	534	393	740	239	821	159	178	499	40	186	759	225	420	280	446	810	789	40	199	235
275	83	761	221	139	299	369	394	203	40	624	328	398	772	424	40	249	743	204	351	474	116	310	195	227	159	821	64	89	119	40	290	735	676	456	786	646	691	698	719	764
143	781	173	415	162	751	553	337	266	763	140	488	704	478	668	718	767	784	567	336	752	311	531	40	107	178	64	821	770	595	51	548	69	631	339	169	230	86	206	40	613
188	696	700	539	163	40	413	350	637	505	710	722	575	327	736	344	514	458	379	40	384	620	187	330	551	499	89	770	821	317	785	729	91	427	346	387	40	286	765	340	558
611	52	241	97	598	447	66	40	748	655	720	540	449	144	40	496	57	654	599	432	738	475	416	513	605	40	119	595	317	821	594	425	40	510	528	40	538	794	695	148	245
466	689	41	291	802	183	656	287	520	775	122	360	482	615	405	626	386	85	135	127	128	627	248	687	674	186	40	51	785	594	821	68	569	529	589	100	444	158	699	484	790
269	448	106	517	644	533	316	423	487	799	422	132	176	189	40	754	74	267	378	648	755	621	141	581	371	759	290	548	729	425	68	821	293	50	361	149	467	193	682	788	817
117	609	40	584	809	167	670	556	418	71	507	663	659	67	152	677	441	48	805	460	288	495	161	573	75	225	735	69	91	40	569	293	821	126	715	185	500	707	46	40	277
664	694	294	380	762	205	457	733	58	671	591	40	40	55	62	259	82	730	368	209	54	349	172	129	271	420	676	631	427	510	529	50	126	821	820	818	373	315	429	608	246
667	323	582	390	333	242	388	40	402	782	250	147	792	283	318	272	105	723	702	219	576	228	804	347	563	280	456	339	346	528	589	361	715	820	821	559	44	164	469	123	194
468	363	302	649	166	502	793	171	727	313	544	596	628	652	151	812	768	138	439	304	94	587	632	443	232	446	786	169	387	40	100	149	185	818	559	821	278	84	137	724	771
231	261	585	142	217	374	803	211	354	586	479	819	603	381	40	63	65	525	262	814	73	87	547	251	170	810	646	230	40	538	444	467	500	373	44	278	821	593	392	348	160
76	200	279	125	640	610	483	40	579	731	816	111	462	182	412	191	681	679	521	263	453	355	59	758	511	789	691	86	286	794	158	193	707	315	164	84	593	821	407	778	112
79	362	198	744	440	155	614	70	406	414	777	281	435	618	651	518	716	486	40	365	240	714	757	515	40	40	698	206	765	695	699	682	46	429	469	137	392	407	821	657	212
49	546	234	257	40	253	787	783	284	197	264	308	749	180	491	434	726	110	404	612	490	395	481	114	669	199	719	40	340	148	484	788	40	608	123	724	348	778	657	821	562
747	493	40	686	734	102	282	665	650	643	537	616	314	796	807	40	81	712	115	436	690	577	366	647	254	235	764	613	558	245	790	817	277	246	194	771	160	112	212	562	821
