1864	1596	1679	4008	331	2091	426	2882	2915	1603	459	3105	2972	1402	3959	4096	4082	652	2636	3792	1263	2443	1726	675	1688	1442	3425	1782	2911	1454	2628	3882	1305	2237	3114	3852	2846	90	3761	1427	2266	2738	390	295	2357	1279	3481	3872	2376	582	2861	1731	3796	810	1936	3470	3695	2602	448	1763	1068	1486	2356	4005	2726	574	2664	277	1617	504	657	2763	1131	3415	1997	1293	3356	90	2584	1309	3693	4042	2707	3609	1448	3927	539	687	3916	374	3138
3819	3627	4055	1188	1846	573	1099	2663	861	1776	842	90	4083	3053	3228	4082	4096	1597	1499	1226	3031	1080	3112	2048	934	388	2209	105	2513	3847	2568	1575	609	1018	2774	3858	1818	925	1547	1008	1878	1972	1662	4086	920	1050	377	2047	90	3006	1944	3304	3330	3047	2479	3619	1595	3551	3751	3448	3255	2136	3903	2505	3987	926	2267	1413	146	2126	3131	2189	310	3804	3314	3387	1574	3429	744	510	605	2503	3499	3813	2146	1535	3441	2932	3042	813	3559
204	2579	3283	3937	2634	370	1367	366	2011	3196	2296	3969	2572	1537	2335	652	1597	4096	4047	1355	1003	3397	823	4073	1369	1966	3898	266	1060	1093	2065	3640	308	1419	412	4057	1075	4075	243	1838	1163	1658	1748	1561	1299	3251	3351	1425	397	1024	2497	2687	1598	428	1364	3607	2614	90	677	1780	2716	1629	375	3598	247	2857	1421	3581	4019	734	1938	3051	3738	1691	1017	2456	2762	1843	2545	2993	4070	4092	2287	758	2366	3895	90	3292	4029	2306	1161
3805	1886	1035	2770	533	393	3799	3021	3469	3444	3641	2152	1905	866	2966	2636	1499	4047	4096	2786	2004	3232	234	3424	3474	2129	2273	439	2945	1359	2234	1502	136	90	441	2297	402	821	2041	2069	2090	2630	2639	2490	1824	3935	958	3389	3205	3905	1174	2132	1594	1696	4034	2902	3615	1459	2958	1495	3188	873	1491	1685	3197	2433	1062	346	982	194	3654	288	3731	1922	210	705	1210	1009	1989	1963	2661	384	176	3264	3840	1257	2147	3298	2892	424	2878
1352	626	3929	2204	952	2128	815	2685	2032	910	3939	1095	1449	421	1264	3792	1226	1355	2786	4096	2392	3558	949	352	1282	1187	1223	2968	3908	1813	467	1805	2167	764	3100	2131	685	1038	786	2105	3041	3687	3634	364	3566	2039	3147	1785	1374	2329	2986	2967	490	1151	3286	3180	584	4014	2842	3348	1146	4018	3375	572	3088	2312	142	536	202	4039	291	1208	2592	4015	2120	3563	1709	3923	2211	2336	90	1430	3664	2244	2088	1091	2277	1638	1973	721	1031
2086	2450	766	3989	2256	2784	970	627	3379	615	553	3301	596	1723	4033	1263	3031	1003	2004	2392	4096	2728	945	2401	2375	524	3439	1254	3093	2403	1507	380	962	1796	2590	1432	3984	2072	2223	3173	1554	1371	1348	800	337	3612	3367	3336	3912	429	90	1098	242	1611	2322	1079	1384	1424	3622	1777	3889	2457	3169	2588	1729	971	1585	3809	1503	2553	2940	1423	2742	385	613	2582	2509	4044	1887	3514	1809	3110	2201	2347	3398	90	348	2644	2193	104	3653
1968	3054	1125	2971	3508	3213	2427	1760	3689	188	3276	365	2507	803	3575	2443	1080	3397	3232	3558	2728	4096	1484	1941	1747	935	557	90	3616	2219	2214	1277	425	1697	688	332	481	1671	2555	3239	1769	174	662	2014	3316	914	2540	3187	623	3370	193	2213	969	3614	368	488	2796	2917	1674	2830	3126	883	1167	3456	416	1641	2773	987	3595	3780	1378	1290	1242	471	1888	597	3155	976	90	1106	3915	3158	140	3657	1134	2623	3849	1954	1483	382	1551
3076	1681	1265	1011	990	3684	1057	127	1894	1950	2576	494	1270	2890	1758	1726	3112	823	234	949	945	1484	4096	3494	3219	215	2161	3774	389	880	552	90	1457	2870	3377	2718	4088	3671	1567	3154	120	2669	2447	2463	112	2797	2227	1858	447	2565	836	2865	3177	673	1259	383	2383	2252	1214	90	1160	228	2043	1019	4074	3970	2755	1987	678	2031	1280	2754	3183	3883	3334	2278	2379	2686	2057	3660	1152	1340	1386	2759	617	2230	1418	2535	461	2444	2055
3369	3962	3272	807	1705	1338	3310	841	1252	3623	3715	464	2012	2851	2460	675	2048	4073	3424	352	2401	1941	3494	4096	1157	4003	1512	956	4043	700	2320	2627	462	2228	299	3153	2472	1233	1651	3133	3145	1636	3442	3953	3504	90	1991	1310	3964	333	2231	1275	2891	1145	2725	3032	230	3981	2646	1751	1258	2036	2816	3413	90	2382	676	3680	165	2643	2282	3501	885	3942	2471	938	2202	1331	1937	2624	2371	2334	269	2547	113	3557	2900	2654	1645	1351	423
973	3527	115	3586	1211	3029	1403	1417	1916	822	1819	3288	3674	2538	2270	1688	934	1369	3474	1282	2375	1747	3219	1157	4096	3156	897	1890	825	169	846	1311	2854	1392	2867	2647	2263	1248	1272	1366	2288	1956	2359	2888	581	3800	3516	3079	2941	2868	2349	3395	863	3039	2988	2893	3277	2621	198	3750	2315	3223	222	419	3269	2843	90	3885	2197	806	2847	798	3200	2976	2496	3407	102	3136	1540	2766	3256	1489	1907	760	4040	3722	3986	1475	1759	93	996
816	1082	2489	1560	3511	2059	1025	3855	2406	2832	3363	682	354	1926	2221	1442	388	1966	2129	1187	524	935	215	4003	3156	4096	3376	3632	4048	3361	1097	837	1063	1710	1623	2811	1803	565	2798	3617	3052	1533	2840	2023	1738	2164	499	1380	2290	2662	2425	4063	3426	2789	2771	318	4080	729	3830	2567	1764	1377	1020	3274	231	2361	2961	2632	90	2498	2887	411	558	2586	3434	90	197	178	1515	2874	3400	3431	1847	1739	719	817	4093	3611	351	3571	587
3887	3323	3178	2413	944	3591	1056	3303	121	2957	3550	2175	1143	2984	2558	3425	2209	3898	2273	1223	3439	557	2161	1512	897	3376	4096	3983	1981	1116	1761	2436	1071	200	2437	2858	1138	90	1471	867	1699	1472	785	1382	2748	3299	2310	2764	336	3457	3386	1435	240	745	2552	2344	1919	1722	3781	1118	3019	3324	3643	1289	221	3089	163	2610	1831	2626	3249	2727	3446	1863	1102	964	1406	2330	4053	830	2303	908	2510	2208	3845	704	190	2240	1342	3268	2035
107	2196	1329	278	128	2889	1391	2574	1276	1346	2323	1841	3602	3378	3064	1782	105	266	439	2968	1254	90	3774	956	1890	3632	3983	4096	1069	2454	381	335	3467	3218	90	327	3062	2694	3455	3326	616	802	3146	538	832	3453	435	401	972	2448	3827	122	2229	3677	4021	1084	3914	512	1587	1470	2087	1321	2468	1724	1627	3210	3587	999	2346	261	3951	2294	1600	2777	4067	780	3864	3565	3839	666	1175	566	1324	3710	125	2025	3227	3965	1516	92	3430
2596	2954	2345	103	1043	1251	1656	2877	3346	576	1092	2805	2864	748	1006	2911	2513	1060	2945	3908	3093	3616	389	4043	825	4048	1981	1069	4096	2994	3644	3816	902	667	450	3562	3070	911	1849	223	922	2465	3436	3703	3932	2652	1550	2749	2841	3545	3568	2956	437	2177	3919	1393	1920	453	3753	3742	3603	3608	180	3026	1810	303	1791	2597	2153	1786	3888	1229	2033	2528	1798	1673	2042	3140	1958	1577	2944	3066	1065	1104	1111	90	1041	1296	3468	2399	3447
3489	2756	1219	1443	899	1682	838	1869	474	2103	820	1999	90	2122	2600	1454	3847	1093	1359	1813	2403	2219	880	700	169	3361	1116	2454	2994	4096	1121	3556	3221	2187	2987	451	784	2285	3484	2546	2931	577	1677	434	3789	2953	2924	355	158	3022	3122	2093	1548	1961	3662	2124	1273	1836	3332	2511	2418	1141	2216	1241	3589	2982	3038	2833	763	2453	2493	475	2313	90	636	2537	1986	3580	1200	90	116	2828	3631	1109	3982	2964	1799	3150	253	3865	3055
3343	1177	3778	3860	3699	2719	4023	2412	1192	2060	2492	430	3691	2317	3948	2628	2568	2065	2234	467	1507	2214	552	2320	846	1097	1761	381	3644	1121	4096	3128	90	143	98	3289	2440	274	3148	1136	3950	2666	833	2302	2416	918	316	2121	3807	3479	3465	955	2815	4087	2904	271	1880	2835	457	3645	3103	3533	4076	561	90	2673	551	3141	1879	319	2850	900	4060	2089	746	845	968	3725	4002	90	2593	3203	152	1921	2821	2983	519	614	2114	241	2170
1632	2959	1030	797	3574	90	4001	3491	1549	603	1753	2483	1468	3690	1643	3882	1575	3640	1502	1805	380	1277	90	2627	1311	837	2436	335	3816	3556	3128	4096	3726	3420	3497	1802	1518	2190	3530	3733	2526	2062	2672	1694	3207	737	1914	3928	90	671	889	2578	796	3259	90	117	414	1473	90	2826	668	153	2778	3766	2100	1405	1283	1191	1476	1189	2369	1854	933	3812	3952	768	2787	1016	1341	2064	207	4051	907	2045	1315	3817	3567	936	3569	4009	298
549	3767	257	1943	3416	2178	2785	3749	556	1356	183	4066	3016	2872	856	1305	609	308	136	2167	962	425	1457	462	2854	1063	1071	3467	902	3221	90	3726	4096	2117	3869	1085	2365	1789	1345	2046	1375	2176	184	3300	3737	2625	708	993	1455	3036	245	769	2018	2839	3728	1207	3886	1316	2876	3306	1045	3406	1159	770	145	2397	1482	304	2332	3435	1438	1203	1234	1713	3697	950	579	1053	2733	2307	3163	843	2058	90	3130	3746	2863	2037	649	1719	3414
3572	812	476	840	819	2939	2804	2520	90	1096	3069	4054	496	1453	3670	2237	1018	1419	90	764	1796	1697	2870	2228	1392	1710	200	3218	667	2187	143	3420	2117	4096	3803	1103	927	1398	2077	2387	2919	3344	3732	2249	1906	3721	1911	407	3399	1215	3068	1883	2897	3339	3049	937	3284	3808	724	406	3995	1182	1542	1201	2824	3988	497	3930	1634	870	1850	2487	2417	2113	3475	3355	214	844	2541	2504	3788	2254	3396	859	3700	2405	3023	3327	2134	1770	2502
1467	1481	249	256	2849	2210	2262	90	1939	2927	696	1707	1437	1716	2845	3114	2774	412	441	3100	2590	688	3377	299	2867	1623	2437	90	450	2987	98	3497	3869	3803	4096	118	410	1557	741	664	3013	1238	2657	3461	2185	1927	3613	3175	2133	1052	3237	237	3000	3282	1178	1521	1837	1949	173	1893	683	90	2008	1094	835	2067	948	3922	433	3890	594	928	2729	1640	1848	3009	90	839	2080	110	427	2118	2079	1877	1010	3034	3502	747	96	1797	2480
3661	3380	3665	90	1456	3192	1317	2404	1230	1170	988	1590	2963	3030	1243	3852	3858	4057	2297	2131	1432	332	2718	3153	2647	2811	2858	327	3562	451	3289	1802	1085	1103	118	4096	3769	2051	953	2920	2681	1915	1042	3493	1823	238	2095	2220	1357	3186	3384	1271	2831	1511	3918	3579	2076	793	3782	1860	4022	1828	3170	1396	280	3045	2827	2407	265	3050	2411	2289	546	2909	3871	3926	1510	3204	1995	3519	1064	650	1362	2260	3411	3086	4091	1410	1058	1959	2351
2916	1298	1204	1027	1830	1048	2173	292	954	141	1523	156	1119	2066	2385	2846	1818	1075	402	685	3984	481	4088	2472	2263	1803	1138	3062	3070	784	2440	1518	2365	927	410	3769	4096	1756	1110	1239	3663	3258	2700	1624	1388	90	2736	1853	166	3104	4036	90	1612	290	3590	3955	2990	1055	2414	3907	164	2061	1086	359	3967	2200	3331	1676	3033	1114	3832	1889	2038	3293	3405	3012	3829	1274	2024	534	772	3548	1501	1945	2408	4094	3028	1661	3739	1931	2006
502	3605	90	628	1573	1140	1130	1466	1433	2561	1120	3179	1703	3754	3541	90	925	4075	821	1038	2072	1671	3671	1233	1248	565	90	2694	911	2285	274	2190	1789	1398	1557	2051	1756	4096	1825	634	3275	571	3904	157	1909	669	2577	3740	959	529	2683	3784	1946	3291	647	2360	2054	2740	2423	2384	527	3606	2710	2005	1647	2299	592	2182	3127	762	3044	1358	611	1951	3759	2053	3708	2934	3119	315	735	1179	2860	3419	432	3610	2645	631	1076	2233	90
1690	3850	3961	3801	978	1014	3696	743	3625	777	138	1779	997	1962	3294	3761	1547	243	2041	786	2223	2555	1567	1651	1272	2798	1471	3455	1849	3484	3148	3530	1345	2077	741	953	1110	1825	4096	2284	2853	2581	983	2247	1572	2246	3578	4020	2467	2020	4011	281	2339	991	1132	3921	1247	854	3124	3745	892	472	2542	947	395	1601	1750	2257	363	1488	90	100	989	139	3646	90	2543	313	1811	2115	224	2063	1235	2308	2929	1416	1868	1988	792	3993	3810
2660	1985	3936	3115	728	1083	1002	905	307	2799	3911	90	3125	1059	2580	1427	1008	1838	2069	2105	3173	3239	3154	3133	1366	3617	867	3326	223	2546	1136	3733	2046	2387	664	2920	1239	634	2284	4096	2015	2775	773	90	3273	3998	334	2226	189	1599	3143	1626	1246	2587	396	4085	717	1124	320	2914	314	1806	2781	2396	2097	2714	1964	1663	2395	2670	702	2446	532	2096	960	449	275	3433	1984	515	4013	2591	752	1347	1901	851	1370	3421	324	1817	639
782	1755	977	286	208	3775	387	296	2975	3795	1871	2462	90	1606	3902	2266	1878	1163	2090	3041	1554	1769	120	3145	2288	3052	1699	616	922	2931	3950	2526	1375	2919	3013	2681	3663	3275	2853	2015	4096	170	2638	3522	1487	767	1505	3422	2225	3946	3515	537	2712	751	3538	2049	1184	2536	3056	1546	2704	695	2499	1266	2441	781	357	709	3216	2527	2698	2595	2730	521	1225	2034	509	3392	2255	887	1328	485	828	1718	3941	516	1269	633	2823	1327	3167
3320	2251	3181	692	2905	469	4090	2119	1337	260	1532	3620	1706	2394	3452	2738	1972	1658	2630	3687	1371	174	2669	1636	1956	1533	1472	802	2465	577	2666	2062	2176	3344	1238	1915	3258	571	2581	2775	170	4096	444	1123	2951	1379	853	1942	2286	2484	1525	4046	2930	254	1294	4065	3507	285	2583	1652	3101	3599	3892	2633	3553	799	3337	1808	123	2261	1168	1426	2466	2432	2007	1712	1073	1917	3250	1001	1746	3650	1061	1202	1452	755	3729	1101	90	3843	829
2605	3917	1090	2101	4079	90	508	2910	569	3111	1350	3776	1873	3666	2481	390	1662	1748	2639	3634	1348	662	2447	3442	2359	2840	785	3146	3436	1677	833	2672	184	3732	2657	1042	2700	3904	983	773	2638	444	4096	535	689	3659	3956	1933	974	283	154	661	1176	297	2283	1231	2737	2856	3091	3061	564	2123	367	869	203	1498	1903	1000	2343	2667	1857	2649	90	831	2393	2800	209	101	3208	99	3844	3991	2354	263	679	3828	4072	1354	1067	1672	2478
273	3338	2747	1708	1619	1387	1397	3861	2679	3755	340	3727	1700	1368	268	295	4086	1561	2490	364	800	2014	2463	3953	2888	2023	1382	538	3703	434	2302	1694	3300	2249	3461	3493	1624	157	2247	90	3522	1123	535	4096	2370	3863	259	805	2806	2495	562	130	906	129	2352	1668	477	342	1902	2084	2807	3958	2524	3730	3582	282	1446	2812	862	2554	1015	665	3756	1975	2158	2998	3825	2275	3004	1912	1227	1593	2139	602	3831	3764	216	3464	3290	1450	1807
90	1947	3057	2519	339	3081	2908	1464	212	2879	3973	1218	3144	1639	795	2357	920	1299	1824	3566	337	3316	112	3504	581	1738	2748	832	3932	3789	2416	3207	3737	1906	2185	1823	1388	1909	1572	3273	1487	2951	689	2370	4096	1555	229	3108	2082	2081	1128	1563	567	3059	1049	1620	2899	3132	1923	3099	2960	893	643	3060	3978	2517	888	1074	3798	3535	3681	1801	3683	2300	3544	3901	4031	3423	2629	2293	1389	3072	3412	3087	90	1584	2391	3270	151	1414	1040
2825	1630	301	201	1312	3980	1833	3521	3853	2298	3498	3015	1032	347	1615	1279	1050	3251	3935	2039	3612	914	2797	90	3800	2164	3299	3453	2652	2953	918	737	2625	3721	1927	238	90	669	2246	3998	767	1379	3659	3863	1555	4096	3313	1023	2191	783	2735	289	3027	2386	4028	344	3512	2402	1820	2779	1077	1147	2557	703	3381	2435	3536	2309	1794	1173	1983	3401	2896	2695	1870	686	1320	1088	1899	356	235	2163	1162	2810	3862	3870	2276	827	3633	1007	4010
3934	2017	1508	328	1704	736	801	3450	881	1381	2743	409	518	1149	2678	3481	377	3351	958	3147	3367	2540	2227	1991	3516	499	2310	435	1550	2924	316	1914	708	1911	3613	2095	2736	2577	3578	334	1505	853	3956	259	229	3313	4096	2732	2192	630	1866	2092	3490	3083	2965	877	818	1793	159	3252	1787	2635	172	2243	693	3224	3972	4024	1736	3458	455	90	790	1686	2688	3573	3542	776	2925	2848	2409	2028	1591	2010	3295	2637	1044	1122	3321	3092	1186
966	3714	742	625	1566	2451	446	1891	1528	1605	2424	1637	1539	749	3874	3872	2047	1425	3389	1785	3336	3187	1858	1310	3079	1380	2764	401	2749	355	2121	3928	993	407	3175	2220	1853	3740	4020	2226	3422	1942	1933	805	3108	1023	2732	4096	3811	1494	3543	3704	1004	2563	1781	1164	2030	3667	2426	2618	3868	3137	674	3171	2107	90	1036	898	205	2575	3206	2116	3975	1541	847	3058	2168	1117	1404	2040	148	2521	3214	1924	727	580	1194	1998	171	3211	440
3340	1648	1665	3685	3720	399	3925	2942	2808	2305	2801	2027	2760	3449	90	2376	90	397	3205	1374	3912	623	447	3964	2941	2290	336	972	2841	158	3807	90	1455	3399	2133	1357	166	959	2467	189	2225	2286	974	2806	2082	2191	2192	3811	4096	90	3309	3120	3532	330	2631	300	1829	155	2788	2073	2955	2009	3992	3505	874	3160	1135	1775	1070	2019	2838	3652	2996	1105	1237	1344	491	2350	3526	2697	2449	3403	1558	431	2894	2604	2746	610	3821	1155	1376
507	1715	3190	341	2713	2533	2880	3881	1925	3462	980	3359	3460	2378	530	582	3006	1024	3905	2329	429	3370	2565	333	2868	2662	3457	2448	3545	3022	3479	671	3036	1215	1052	3186	3104	529	2020	1599	3946	2484	283	2495	2081	783	630	1494	90	4096	2962	3806	487	1205	655	1412	961	1980	91	1193	2250	3818	1529	612	501	2232	1609	1334	2186	884	4050	2943	543	1649	1037	3649	3193	1154	2494	458	3976	3318	2314	3741	131	3109	3794	3035	3149	2985	1451
3651	1714	246	391	1970	1982	1664	738	2616	3734	2110	4049	1852	2400	2137	2861	1944	2497	1174	2986	90	193	836	2231	2349	2425	3386	3827	3568	3122	3465	889	245	3068	3237	3384	4036	2683	4011	3143	3515	1525	154	562	1128	2735	1866	3543	3309	2962	4096	3480	656	3246	3596	3576	3971	2172	3209	3621	690	2184	663	239	3705	1261	1583	1861	1054	3366	2995	1960	568	2368	3263	2949	1047	1633	3097	2922	694	1559	1835	3215	894	1898	3717	3360	2348	2106	912
454	1428	2611	1244	775	1689	2428	606	1107	3822	1013	794	3673	362	2340	1731	3304	2687	2132	2967	1098	2213	2865	1275	3395	4063	1435	122	2956	2093	955	2578	769	1883	237	1271	90	3784	281	1626	537	4046	661	130	1563	289	2092	3704	3120	3806	3480	4096	520	2150	2793	4030	789	3947	1969	3485	620	2903	3846	2074	3333	3539	2333	3182	2362	489	3570	1842	2003	420	3723	3520	3116	213	379	3854	3676	2188	1253	1692	1291	3152	707	979	1635	321	219
1260	4026	2658	2757	981	90	1565	3518	930	2871	1372	4004	2886	3117	642	3796	3330	1598	1594	490	242	969	3177	2891	863	3426	240	2229	437	1548	2815	796	2018	2897	3000	2831	1612	1946	2339	1246	2712	2930	1176	906	567	3027	3490	1004	3532	487	656	520	4096	2701	919	1717	1564	3943	3159	1680	1875	1582	2162	1935	1169	2761	3483	1485	1621	860	3238	3564	604	3165	624	2928	984	2711	4016	4041	2135	2744	3924	1156	1993	3834	2551	3374	124	3875	3438
648	90	3234	2613	3445	1439	3394	483	405	779	1953	2295	3428	3523	946	810	3047	428	1696	1151	1611	3614	673	1145	3039	2789	745	3677	2177	1961	4087	3259	2839	3339	3282	1511	290	3291	991	2587	751	254	297	129	3059	2386	3083	2563	330	1205	3246	2150	2701	4096	710	3762	3777	1795	526	1832	3492	2525	1660	2709	3552	2970	1129	2792	317	2559	403	1711	1295	1728	1301	1822	1610	3402	3279	1730	3757	248	90	3172	2617	967	593	2918	2973	1727	1929
3267	2684	2269	3584	1181	3985	3368	3074	2194	1394	1589	2319	3826	244	2674	1936	2479	1364	4034	3286	2322	368	1259	2725	2988	2771	2552	4021	3919	3662	2904	90	3728	3049	1178	3918	3590	647	1132	396	3538	1294	2283	2352	1049	4028	2965	1781	2631	655	3596	2793	919	710	4096	3510	2837	986	3471	3624	2430	2338	3383	1078	3002	2512	3879	2301	2855	3317	1522	2326	3577	3893	540	1608	3472	392	640	468	1613	1314	3362	3688	3546	3466	1562	3365	732	589	871
