914	509	123	296	256	665	568	389	843	854	449	662	1276	505	572	737	113	735	163	413	247	828	883	861	1055	846	188	729	791	282	387	949	500	454	50	241	499	1060	561	323	920	1094	983	927	1236	948	1114	957	1063	50	1157
467	1189	193	1201	969	1036	1030	1248	974	62	514	733	505	1276	1013	1032	952	589	253	691	979	50	970	585	515	507	604	605	1260	171	259	1042	661	336	1140	849	681	512	1122	338	523	1136	617	748	711	1144	250	190	217	1218	50
594	50	231	656	285	326	818	517	195	50	1200	1256	572	1013	1276	558	919	968	136	50	858	1014	921	668	908	1208	365	1244	132	284	50	51	1097	853	375	155	755	50	324	680	637	1131	595	314	218	248	68	543	683	676	643
50	92	451	1194	1033	797	1273	511	228	731	1090	1113	737	1032	558	1276	544	841	1214	130	181	205	903	827	783	579	567	942	359	475	1087	1206	367	432	1133	423	233	588	492	1213	864	1266	890	1076	785	707	599	814	889	223	1008
1137	50	922	368	153	399	693	482	855	409	867	276	113	952	919	544	1276	704	877	847	351	321	696	50	1219	411	410	50	263	1253	416	160	1216	305	453	860	493	851	798	50	177	835	1078	137	880	315	448	391	1198	1027	602
772	495	727	1239	50	311	1238	531	1209	672	742	1040	735	589	968	841	704	1276	143	289	318	887	754	279	832	471	912	549	603	519	386	383	452	147	428	899	795	203	173	747	542	566	1028	1161	714	148	1023	598	191	419	634
119	873	1111	527	192	627	122	374	815	1082	1181	953	163	253	136	1214	877	143	1276	50	591	1240	345	652	356	980	462	91	306	1123	346	236	1178	1152	649	180	109	1118	498	364	895	1019	176	1064	1182	1098	800	904	252	316	812
869	635	50	578	518	961	50	506	1125	1235	360	1026	413	691	50	130	847	289	50	1276	801	197	934	601	50	1138	162	486	1160	510	807	966	852	976	444	1035	80	609	1156	1210	325	425	906	745	50	57	658	222	478	481	1009
50	290	334	116	168	915	1246	844	842	762	1245	1171	247	979	858	181	351	318	591	801	1276	616	1075	1142	645	1159	987	396	688	414	288	1135	937	1106	876	251	611	573	757	483	1167	933	1039	840	379	473	1099	170	235	806	73
67	117	1025	167	524	497	768	103	98	528	756	1121	828	50	1014	205	321	887	1240	197	616	1276	125	1202	548	716	206	537	347	211	420	769	212	721	388	159	590	262	400	1141	182	291	127	302	484	95	50	393	1001	790	200
967	1037	55	956	50	606	1112	152	715	816	878	1199	883	970	921	903	696	754	345	934	1075	125	1276	244	369	64	63	254	1232	308	382	1174	230	81	640	1221	104	330	307	951	646	344	1024	608	78	930	989	52	1018	719	417
337	1166	623	412	750	1022	1252	503	690	837	1129	357	861	585	668	827	50	279	652	601	1142	1202	244	1276	717	124	897	166	271	993	570	1005	796	947	1192	304	792	746	1227	295	488	390	984	706	361	723	408	310	666	618	909
822	1071	210	879	758	332	619	502	1230	312	1264	520	1055	515	908	783	1219	832	356	50	645	548	369	717	1276	886	1231	913	491	434	268	447	445	946	1263	973	657	118	1207	1234	403	1250	999	945	1073	1067	100	774	872	196	516
638	770	1056	219	298	54	600	559	264	918	1146	1103	846	507	1208	579	411	471	980	1138	1159	716	64	124	886	1276	146	1145	654	884	362	996	938	932	916	673	50	571	1012	1088	622	1130	84	536	1272	675	563	910	1191	71	694
446	736	1205	50	928	994	50	935	788	799	287	632	188	604	365	567	410	912	462	162	987	206	63	897	1231	146	1276	870	838	1124	1084	971	172	898	114	874	187	229	404	728	215	1275	474	1091	1237	242	1204	845	456	925	808
397	459	703	1153	862	1062	322	179	227	1149	1271	1002	729	605	1244	942	50	549	91	486	396	537	254	166	913	1145	870	1276	1043	438	972	556	1010	1047	1072	978	628	1066	615	1168	75	802	140	1242	830	513	730	678	650	850	642
710	525	1104	133	485	686	1176	955	697	1101	1195	975	791	1260	132	359	263	603	306	1160	688	347	1232	271	491	654	838	1043	1276	1041	402	1058	857	1151	1132	522	1046	893	751	943	313	821	782	848	1229	461	875	1102	508	526	50
781	950	865	243	992	465	1093	1061	415	1224	744	207	282	171	284	475	1253	519	1123	510	414	211	308	993	434	884	1124	438	1041	1276	329	245	221	734	583	266	86	199	939	59	677	759	1126	639	1254	50	257	552	533	669	293
596	620	882	786	354	1079	1241	777	373	1048	700	977	387	259	50	1087	416	386	346	807	288	420	382	570	268	362	1084	972	402	329	1276	775	664	340	1170	1116	234	401	521	1105	776	1270	574	1049	929	381	725	702	624	239	1268
764	1139	1262	991	1148	695	1267	607	1164	151	355	545	949	1042	51	1206	160	383	236	966	1135	769	1174	1005	447	996	971	556	1058	245	775	1276	439	1068	1006	631	224	684	209	1080	50	202	981	480	108	625	378	50	128	1243	58
995	102	726	470	183	581	87	272	292	398	433	1222	500	661	1097	367	1216	452	1178	852	937	212	230	796	445	938	172	1010	857	221	664	439	1276	385	237	787	72	144	50	1173	988	892	1077	135	201	138	871	277	1054	297	94
77	636	1183	1065	630	670	863	685	1154	101	593	740	454	336	853	432	305	147	1152	976	1106	721	81	947	946	932	898	1047	1151	734	340	1068	385	1276	74	902	238	530	1172	1179	1259	626	139	529	936	1017	226	803	50	96	377
93	760	427	469	99	342	551	107	120	320	541	1096	50	1140	375	1133	453	428	649	444	876	388	640	1192	1263	916	114	1072	1132	583	1170	1006	237	74	1276	394	682	157	392	1220	395	213	1083	274	372	158	331	824	577	115	773
504	472	653	430	1120	50	896	655	1163	126	198	569	241	849	155	423	860	899	180	1035	251	159	1221	304	973	673	874	978	522	266	1116	631	787	902	394	1276	534	698	560	352	1045	90	1095	214	1269	741	275	366	1150	50	278
106	1031	1115	479	923	667	477	1249	907	1223	294	960	499	681	755	233	493	795	109	80	611	590	104	792	657	50	187	628	1046	86	234	224	72	238	682	534	1276	900	1211	621	189	944	554	283	692	466	582	633	50	1128	856
1051	713	328	1110	1134	924	963	885	805	546	317	1162	1060	512	50	588	851	203	1118	609	573	262	330	746	118	571	229	1066	893	199	401	684	144	530	157	698	900	1276	771	1000	489	1228	1175	612	496	1212	79	1190	732	565	406
1180	50	575	70	958	376	184	131	1169	490	1053	712	561	1122	324	492	798	173	498	1156	757	400	307	1227	1207	1012	404	615	751	939	521	209	50	1172	392	560	1211	771	1276	998	208	380	169	550	431	371	261	940	1187	156	443
868	674	437	422	553	881	1261	341	540	985	1255	1188	323	338	680	1213	50	747	364	1210	483	1141	951	295	1234	1088	728	1168	943	59	1105	1080	1173	1179	1220	352	621	1000	998	1276	761	1020	825	820	1108	648	641	647	1177	763	1015
891	580	1258	343	809	839	789	888	535	65	1007	463	920	523	637	864	177	542	895	325	1167	182	646	488	403	622	215	75	313	677	776	50	988	1259	395	1045	189	489	208	761	1276	547	859	964	1225	429	784	421	709	66	722
97	150	50	749	1109	990	597	1081	50	613	1215	829	1094	1136	1131	1266	835	566	1019	425	933	291	344	390	1250	1130	1275	802	821	759	1270	202	892	626	213	90	944	1228	380	1020	547	1276	267	442	836	564	216	258	671	931	866
1107	917	1034	112	83	270	426	752	1265	265	1119	319	983	617	595	890	1078	1028	176	906	1039	127	1024	984	999	84	474	140	782	1126	574	981	1077	139	1083	1095	554	1175	169	825	859	267	1276	450	204	50	220	458	1089	273	1197
954	557	811	941	353	833	959	50	986	584	587	708	927	748	314	1076	137	1161	1064	745	840	302	608	706	945	536	1091	1242	848	639	1049	480	135	529	274	214	283	612	550	820	964	442	450	1276	687	1057	82	88	174	424	339
911	129	610	926	819	905	539	105	501	1186	286	779	1236	711	218	785	880	714	1182	50	379	484	78	361	1073	1272	1237	830	1229	1254	929	108	201	936	372	1269	692	496	431	1108	1225	836	204	687	1276	260	370	753	1004	823	358
50	436	1100	175	689	1052	232	765	826	1274	56	384	948	1144	248	707	315	148	1098	57	473	95	930	723	1067	675	242	513	461	50	381	625	138	1017	158	741	466	1212	371	648	429	564	50	1057	260	1276	50	1085	50	164	592
1233	141	660	225	894	134	1147	1016	766	154	50	50	1114	250	68	599	448	1023	800	658	1099	50	989	408	100	563	1204	730	875	257	725	378	871	226	331	275	582	79	261	641	784	216	220	82	370	50	1276	1143	644	240	145
1011	1050	1003	85	149	1127	53	1059	246	767	576	720	957	190	543	814	391	598	904	222	170	393	52	310	774	910	845	678	1102	552	702	50	277	803	824	366	633	1190	940	647	421	258	458	88	753	1085	1143	1276	724	834	50
1069	161	794	651	1251	743	269	813	629	60	249	699	1063	217	683	889	1198	191	252	478	235	1001	1018	666	872	1191	456	650	508	533	624	128	1054	50	577	1150	50	732	1187	1177	709	671	1089	174	1004	50	644	724	1276	165	89
418	718	705	778	562	817	1247	614	333	1092	110	659	50	1218	676	223	1027	419	316	481	806	790	719	618	196	71	925	850	526	669	239	1243	297	96	115	50	1128	565	156	763	66	931	273	424	823	164	240	834	165	1276	348
111	185	76	831	178	1029	440	299	69	309	255	464	1157	50	643	1008	602	634	812	1009	73	200	417	909	516	694	808	642	50	293	1268	58	94	377	773	278	856	406	443	1015	722	866	1197	339	358	592	145	50	89	348	1276
